year,month,day,week,팀,승패,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,R,H,E,B,홈팀,원정팀,더블헤더
2010,5,5,2,한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,0,3,한화,기아,0
2010,5,5,2,기아,승,0,0,0,2,0,1,0,1,-1,-1,-1,-1,4,11,0,4,한화,기아,0
2010,5,6,3,두산,승,2,0,1,0,6,0,0,1,4,-1,-1,-1,14,17,0,8,두산,LG,0
2010,5,6,3,LG,패,3,0,0,0,0,0,1,0,0,-1,-1,-1,4,12,1,3,두산,LG,0
2010,5,6,3,키움,승,2,0,1,2,0,2,5,1,0,-1,-1,-1,13,11,1,8,키움,SK,0
2010,5,6,3,SK,패,0,0,2,1,0,0,1,0,0,-1,-1,-1,4,8,1,3,키움,SK,0
2010,5,6,3,롯데,승,0,4,0,0,0,0,2,0,0,-1,-1,-1,6,12,1,5,롯데,삼성,0
2010,5,6,3,삼성,패,0,0,0,0,2,0,0,0,0,-1,-1,-1,2,5,0,2,롯데,삼성,0
2010,5,6,3,한화,패,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,5,0,4,한화,기아,0
2010,5,6,3,기아,승,0,0,0,0,0,3,0,0,-1,-1,-1,-1,3,4,0,6,한화,기아,0
2010,5,7,4,기아,승,0,1,0,0,0,2,0,0,1,-1,-1,-1,4,7,0,2,기아,LG,0
2010,5,7,4,LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,1,4,기아,LG,0
2010,5,7,4,한화,패,0,0,0,0,0,0,0,2,0,-1,-1,-1,2,6,2,6,한화,키움,0
2010,5,7,4,키움,승,1,0,0,1,0,0,2,2,-1,-1,-1,-1,6,10,0,4,한화,키움,0
2010,5,7,4,SK,패,2,0,0,0,1,0,0,0,0,-1,-1,-1,3,6,0,6,SK,삼성,0
2010,5,7,4,삼성,승,0,0,2,0,2,0,2,0,-1,-1,-1,-1,6,6,2,4,SK,삼성,0
2010,5,7,4,두산,패,4,0,0,0,0,0,0,0,3,-1,-1,-1,7,12,1,2,두산,롯데,0
2010,5,7,4,롯데,승,2,3,0,1,2,1,1,3,-1,-1,-1,-1,13,15,0,6,두산,롯데,0
2010,5,8,5,기아,승,0,0,0,4,0,0,0,0,2,-1,-1,-1,6,10,2,6,기아,LG,0
2010,5,8,5,LG,패,0,1,0,0,0,2,1,0,0,-1,-1,-1,4,9,0,2,기아,LG,0
2010,5,8,5,한화,승,3,2,0,0,0,0,0,0,0,-1,-1,-1,5,9,0,6,한화,키움,0
2010,5,8,5,키움,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,0,2,한화,키움,0
2010,5,8,5,SK,승,0,4,0,1,1,0,0,3,0,-1,-1,-1,9,9,0,7,SK,삼성,0
2010,5,8,5,삼성,패,0,0,0,1,0,0,2,0,0,-1,-1,-1,3,7,1,6,SK,삼성,0
2010,5,8,5,두산,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,6,1,1,두산,롯데,0
2010,5,8,5,롯데,승,2,4,2,3,0,0,0,0,-1,-1,-1,-1,11,10,0,4,두산,롯데,0
2010,5,9,6,SK,패,1,0,0,0,0,0,0,0,1,-1,-1,-1,2,8,1,3,SK,삼성,0
2010,5,9,6,삼성,승,1,0,0,1,1,0,0,0,-1,-1,-1,-1,3,8,0,3,SK,삼성,0
2010,5,9,6,두산,승,0,1,0,4,0,0,3,2,1,-1,-1,-1,11,18,0,6,두산,롯데,0
2010,5,9,6,롯데,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,5,1,1,두산,롯데,0
2010,5,9,6,기아,패,0,2,1,0,0,0,0,0,0,-1,-1,-1,3,6,1,3,기아,LG,0
2010,5,9,6,LG,승,1,0,0,0,0,0,0,0,3,-1,-1,-1,4,8,1,0,기아,LG,0
2010,5,9,6,한화,패,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,8,0,3,한화,키움,0
2010,5,9,6,키움,승,0,1,0,0,3,0,0,0,-1,-1,-1,-1,4,9,0,4,한화,키움,0
2010,5,11,1,삼성,승,0,0,5,1,0,0,5,0,0,-1,-1,-1,11,12,0,6,삼성,두산,0
2010,5,11,1,두산,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,7,1,2,삼성,두산,0
2010,5,11,1,SK,승,0,2,1,8,6,0,0,4,0,-1,-1,-1,21,21,0,8,SK,롯데,0
2010,5,11,1,롯데,패,0,2,2,6,0,0,0,0,0,-1,-1,-1,10,13,1,4,SK,롯데,0
2010,5,11,1,키움,패,0,0,0,0,0,0,1,1,0,-1,-1,-1,2,7,1,2,키움,기아,0
2010,5,11,1,기아,승,0,0,0,0,3,0,0,2,-1,-1,-1,-1,5,10,0,4,키움,기아,0
2010,5,11,1,LG,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,5,1,1,LG,한화,0
2010,5,11,1,한화,승,1,0,1,0,0,0,1,0,-1,-1,-1,-1,3,10,0,4,LG,한화,0
2010,5,12,2,삼성,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,6,0,4,삼성,두산,0
2010,5,12,2,두산,승,1,0,0,2,0,0,0,0,-1,-1,-1,-1,3,8,1,7,삼성,두산,0
2010,5,12,2,SK,승,0,1,0,0,0,0,0,0,0,0,0,1,2,6,4,7,SK,롯데,0
2010,5,12,2,롯데,패,0,0,0,1,0,0,0,0,0,0,0,0,1,8,1,6,SK,롯데,0
2010,5,12,2,키움,승,3,0,1,1,0,0,0,0,1,-1,-1,-1,6,12,1,10,키움,기아,0
2010,5,12,2,기아,패,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,8,0,1,키움,기아,0
2010,5,12,2,LG,패,0,0,0,0,5,0,0,2,0,-1,-1,-1,7,10,1,8,LG,한화,0
2010,5,12,2,한화,승,1,5,0,0,0,2,0,0,-1,-1,-1,-1,8,12,0,7,LG,한화,0
2010,5,13,3,삼성,패,0,0,0,0,1,1,0,0,3,-1,-1,-1,5,10,1,4,삼성,두산,0
2010,5,13,3,두산,승,3,0,0,1,0,0,4,0,-1,-1,-1,-1,8,14,0,2,삼성,두산,0
2010,5,13,3,SK,승,3,0,1,0,3,0,0,0,0,-1,-1,-1,7,13,1,4,SK,롯데,0
2010,5,13,3,롯데,패,0,0,0,0,2,0,2,0,0,-1,-1,-1,4,10,0,1,SK,롯데,0
2010,5,13,3,키움,패,0,1,0,0,0,1,0,0,0,-1,-1,-1,2,11,0,2,키움,기아,0
2010,5,13,3,기아,승,0,0,1,0,1,2,0,0,-1,-1,-1,-1,4,9,0,5,키움,기아,0
2010,5,13,3,LG,패,0,2,0,2,0,2,0,0,0,-1,-1,-1,6,11,0,6,LG,한화,0
2010,5,13,3,한화,승,0,0,0,2,5,0,1,0,-1,-1,-1,-1,8,12,0,4,LG,한화,0
2010,5,14,4,롯데,승,1,0,0,0,1,1,0,1,0,-1,-1,-1,4,14,1,2,롯데,LG,0
2010,5,14,4,LG,패,0,0,0,0,0,0,3,0,0,-1,-1,-1,3,10,0,1,롯데,LG,0
2010,5,14,4,삼성,패,0,0,0,1,1,1,1,0,1,-1,-1,-1,5,11,1,12,삼성,키움,0
2010,5,14,4,키움,승,0,6,1,6,2,2,1,0,-1,-1,-1,-1,18,15,0,7,삼성,키움,0
2010,5,14,4,두산,승,5,0,0,0,2,1,2,2,0,-1,-1,-1,12,15,2,5,두산,SK,0
2010,5,14,4,SK,패,1,0,1,0,0,1,2,3,0,-1,-1,-1,8,11,2,2,두산,SK,0
2010,5,14,4,기아,승,0,0,0,0,5,0,0,0,0,-1,-1,-1,5,7,1,5,기아,한화,0
2010,5,14,4,한화,패,0,1,0,0,0,2,0,0,0,-1,-1,-1,3,10,0,3,기아,한화,0
2010,5,15,5,롯데,승,0,1,1,0,5,6,0,0,0,-1,-1,-1,13,16,0,5,롯데,LG,0
2010,5,15,5,LG,패,0,0,0,0,0,0,1,0,3,-1,-1,-1,4,10,0,3,롯데,LG,0
2010,5,15,5,삼성,승,0,1,0,4,0,0,0,0,0,-1,-1,-1,5,11,1,6,삼성,키움,0
2010,5,15,5,키움,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,1,3,삼성,키움,0
2010,5,15,5,두산,승,0,0,0,0,5,0,0,1,0,-1,-1,-1,6,9,0,7,두산,SK,0
2010,5,15,5,SK,패,1,0,1,0,0,0,0,2,1,-1,-1,-1,5,9,2,7,두산,SK,0
2010,5,15,5,기아,패,0,2,0,1,0,0,0,0,0,-1,-1,-1,3,6,1,2,기아,한화,0
2010,5,15,5,한화,승,0,0,0,0,0,2,1,1,-1,-1,-1,-1,4,8,0,3,기아,한화,0
2010,5,16,6,롯데,패,0,2,0,0,0,0,0,0,0,-1,-1,-1,2,11,0,3,롯데,LG,0
2010,5,16,6,LG,승,1,0,6,1,1,4,2,0,-1,-1,-1,-1,15,16,0,6,롯데,LG,0
2010,5,16,6,삼성,패,1,1,1,0,0,2,1,2,0,-1,-1,-1,8,14,1,5,삼성,키움,0
2010,5,16,6,키움,승,0,3,0,3,3,0,0,0,-1,-1,-1,-1,9,15,0,2,삼성,키움,0
2010,5,16,6,두산,패,0,0,0,0,0,2,2,0,0,-1,-1,-1,4,11,1,1,두산,SK,0
2010,5,16,6,SK,승,0,0,0,0,0,1,4,1,-1,-1,-1,-1,6,9,0,4,두산,SK,0
2010,5,16,6,기아,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,5,0,5,기아,한화,0
2010,5,16,6,한화,승,0,3,1,0,0,1,1,0,-1,-1,-1,-1,6,8,0,1,기아,한화,0
2010,5,19,2,한화,승,0,0,0,1,1,0,0,1,1,0,3,-1,7,18,0,5,한화,두산,0
2010,5,19,2,두산,패,0,0,1,2,0,0,1,0,0,0,0,-1,4,11,2,12,한화,두산,0
2010,5,19,2,키움,승,0,1,0,0,2,0,2,7,4,-1,-1,-1,16,19,1,4,키움,SK,0
2010,5,19,2,SK,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,1,0,4,키움,SK,0
2010,5,19,2,LG,승,2,2,1,2,1,1,0,0,1,-1,-1,-1,10,19,0,2,LG,삼성,0
2010,5,19,2,삼성,패,1,0,0,0,0,2,0,1,0,-1,-1,-1,4,9,2,6,LG,삼성,0
2010,5,19,2,롯데,승,0,0,0,0,0,0,0,1,2,-1,-1,-1,3,5,0,4,롯데,기아,0
2010,5,19,2,기아,패,0,2,0,0,0,0,0,0,0,-1,-1,-1,2,4,1,1,롯데,기아,0
2010,5,20,3,한화,승,3,0,0,1,0,0,3,1,2,-1,-1,-1,10,12,1,9,한화,두산,0
2010,5,20,3,두산,패,0,0,0,3,2,0,0,0,0,-1,-1,-1,5,6,1,1,한화,두산,0
2010,5,20,3,키움,패,0,0,0,2,0,1,0,0,1,-1,-1,-1,4,6,2,4,키움,SK,0
2010,5,20,3,SK,승,0,0,5,0,0,1,1,2,-1,-1,-1,-1,9,9,0,12,키움,SK,0
2010,5,20,3,LG,승,1,4,0,1,1,0,0,0,0,-1,-1,-1,7,12,1,4,LG,삼성,0
2010,5,20,3,삼성,패,0,0,1,0,0,0,2,0,0,-1,-1,-1,3,4,1,4,LG,삼성,0
2010,5,20,3,롯데,승,0,0,1,2,0,4,0,2,0,-1,-1,-1,9,13,0,3,롯데,기아,0
2010,5,20,3,기아,패,0,1,0,0,0,0,3,0,0,-1,-1,-1,4,10,2,1,롯데,기아,0
2010,5,21,4,LG,승,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,6,1,1,LG,두산,0
2010,5,21,4,두산,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,8,0,3,LG,두산,0
2010,5,21,4,SK,승,0,0,5,1,3,0,1,1,3,-1,-1,-1,14,20,1,7,SK,한화,0
2010,5,21,4,한화,패,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,4,0,4,SK,한화,0
2010,5,21,4,삼성,승,0,1,0,0,0,2,0,0,0,-1,-1,-1,3,8,2,0,삼성,롯데,0
2010,5,21,4,롯데,패,0,0,0,1,0,0,1,0,0,-1,-1,-1,2,4,1,1,삼성,롯데,0
2010,5,21,4,키움,패,0,0,0,0,3,0,0,0,0,-1,-1,-1,3,6,1,4,키움,기아,0
2010,5,21,4,기아,승,0,0,4,0,0,1,0,0,-1,-1,-1,-1,5,7,1,7,키움,기아,0
2010,5,22,5,LG,패,0,0,0,0,0,0,1,0,1,-1,-1,-1,2,5,0,6,LG,두산,0
2010,5,22,5,두산,승,0,0,1,0,0,0,4,0,-1,-1,-1,-1,5,13,1,3,LG,두산,0
2010,5,23,6,LG,패,0,0,3,1,0,1,0,0,2,-1,-1,-1,7,14,1,3,LG,두산,0
2010,5,23,6,두산,승,2,0,1,0,2,0,3,3,-1,-1,-1,-1,11,15,0,4,LG,두산,0
2010,5,23,6,키움,패,1,2,0,0,0,0,0,0,0,-1,-1,-1,3,6,1,8,키움,기아,0
2010,5,23,6,기아,승,1,0,2,0,4,0,6,0,-1,-1,-1,-1,13,14,3,8,키움,기아,0
2010,5,25,1,기아,패,0,1,0,1,0,0,0,2,0,-1,-1,-1,4,7,2,5,기아,LG,0
2010,5,25,1,LG,승,0,0,0,2,0,2,0,1,-1,-1,-1,-1,5,12,1,2,기아,LG,0
2010,5,25,1,키움,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,1,1,키움,한화,0
2010,5,25,1,한화,승,0,0,0,0,0,2,0,0,-1,-1,-1,-1,2,5,0,5,키움,한화,0
2010,5,25,1,SK,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,9,0,3,SK,삼성,0
2010,5,25,1,삼성,승,2,1,0,0,1,7,3,0,-1,-1,-1,-1,14,17,1,8,SK,삼성,0
2010,5,25,1,두산,패,6,0,0,0,0,0,1,0,0,-1,-1,-1,7,14,0,5,두산,롯데,0
2010,5,25,1,롯데,승,7,3,0,0,0,0,0,0,-1,-1,-1,-1,10,9,0,6,두산,롯데,0
2010,5,26,2,기아,패,1,0,0,0,1,0,0,0,2,-1,-1,-1,4,13,3,5,기아,LG,0
2010,5,26,2,LG,승,8,0,4,0,5,0,0,3,-1,-1,-1,-1,20,16,0,7,기아,LG,0
2010,5,26,2,키움,패,0,0,0,0,0,3,0,0,0,-1,-1,-1,3,10,1,3,키움,한화,0
2010,5,26,2,한화,승,2,3,2,1,0,0,0,0,-1,-1,-1,-1,8,11,1,5,키움,한화,0
2010,5,26,2,SK,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,4,1,4,SK,삼성,0
2010,5,26,2,삼성,승,0,1,0,0,0,0,0,1,-1,-1,-1,-1,2,3,0,6,SK,삼성,0
2010,5,26,2,두산,패,0,0,1,1,0,1,0,0,0,-1,-1,-1,3,10,0,2,두산,롯데,0
2010,5,26,2,롯데,승,4,0,2,1,0,1,1,1,-1,-1,-1,-1,10,17,0,2,두산,롯데,0
2010,5,27,3,기아,승,2,0,3,6,0,1,2,1,0,-1,-1,-1,15,16,1,5,기아,LG,0
2010,5,27,3,LG,패,0,0,0,0,0,0,2,0,2,-1,-1,-1,4,10,1,4,기아,LG,0
2010,5,27,3,키움,승,0,0,3,1,1,0,1,0,0,-1,-1,-1,6,10,0,5,키움,한화,0
2010,5,27,3,한화,패,2,0,0,0,1,0,0,0,0,-1,-1,-1,3,9,1,4,키움,한화,0
2010,5,27,3,SK,패,1,0,2,0,2,0,0,0,0,-1,-1,-1,5,9,0,3,SK,삼성,0
2010,5,27,3,삼성,승,0,0,3,0,0,0,5,0,-1,-1,-1,-1,8,9,1,6,SK,삼성,0
2010,5,27,3,두산,승,4,1,0,0,4,0,0,1,0,-1,-1,-1,10,14,1,4,두산,롯데,0
2010,5,27,3,롯데,패,0,0,2,3,1,0,0,0,0,-1,-1,-1,6,7,1,5,두산,롯데,0
2010,5,28,4,삼성,패,0,0,1,1,0,0,0,0,0,-1,-1,-1,2,4,0,4,삼성,두산,0
2010,5,28,4,두산,승,0,0,0,0,4,0,0,0,-1,-1,-1,-1,4,10,0,4,삼성,두산,0
2010,5,28,4,LG,패,0,0,1,0,0,2,3,0,0,-1,-1,-1,6,9,1,6,LG,키움,0
2010,5,28,4,키움,승,2,0,0,2,2,1,1,0,-1,-1,-1,-1,8,13,0,5,LG,키움,0
2010,5,28,4,롯데,승,0,0,0,0,3,0,2,0,0,-1,-1,-1,5,7,2,3,롯데,SK,0
2010,5,28,4,SK,패,2,1,1,0,0,0,0,0,0,-1,-1,-1,4,8,3,2,롯데,SK,0
2010,5,28,4,한화,승,0,0,0,0,0,0,0,5,0,-1,-1,-1,5,10,0,5,한화,기아,0
2010,5,28,4,기아,패,0,0,0,0,0,0,0,3,0,-1,-1,-1,3,7,0,6,한화,기아,0
2010,5,29,5,삼성,승,2,4,0,0,2,3,0,0,1,-1,-1,-1,12,13,1,8,삼성,두산,0
2010,5,29,5,두산,패,2,4,0,1,1,0,0,0,0,-1,-1,-1,8,14,0,6,삼성,두산,0
2010,5,29,5,LG,승,0,0,3,2,0,2,0,1,0,1,3,-1,12,14,0,7,LG,키움,0
2010,5,29,5,키움,패,1,2,1,2,0,0,0,0,2,1,0,-1,9,12,1,7,LG,키움,0
2010,5,29,5,롯데,패,0,1,0,1,0,0,0,0,0,-1,-1,-1,2,8,0,4,롯데,SK,0
2010,5,29,5,SK,승,0,0,2,0,0,0,0,2,-1,-1,-1,-1,4,8,0,6,롯데,SK,0
2010,5,29,5,한화,패,0,0,0,0,1,0,1,4,0,-1,-1,-1,6,14,3,6,한화,기아,0
2010,5,29,5,기아,승,2,4,0,0,2,0,0,0,-1,-1,-1,-1,8,9,0,2,한화,기아,0
2010,5,30,6,삼성,승,0,2,0,0,0,2,0,3,0,-1,-1,-1,7,7,1,6,삼성,두산,0
2010,5,30,6,두산,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,3,삼성,두산,0
2010,5,30,6,LG,승,0,0,0,0,0,0,0,0,0,0,1,-1,1,6,0,4,LG,키움,0
2010,5,30,6,키움,패,0,0,0,0,0,0,0,0,0,0,0,-1,0,7,0,4,LG,키움,0
2010,5,30,6,롯데,패,1,1,0,0,0,0,1,1,0,-1,-1,-1,4,10,2,5,롯데,SK,0
2010,5,30,6,SK,승,2,0,1,3,4,0,1,0,-1,-1,-1,-1,11,15,0,2,롯데,SK,0
2010,5,30,6,한화,패,1,0,0,0,1,0,0,0,0,-1,-1,-1,2,3,0,5,한화,기아,0
2010,5,30,6,기아,승,0,1,0,0,0,3,1,1,-1,-1,-1,-1,6,7,0,10,한화,기아,0
2010,6,1,1,키움,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,6,0,4,키움,두산,0
2010,6,1,1,두산,승,1,1,2,0,3,0,0,0,-1,-1,-1,-1,7,12,1,1,키움,두산,0
2010,6,1,1,한화,승,0,0,0,0,0,1,0,0,2,-1,-1,-1,3,7,0,6,한화,SK,0
2010,6,1,1,SK,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,9,0,1,한화,SK,0
2010,6,1,1,기아,패,0,0,0,2,0,0,0,0,0,-1,-1,-1,2,5,0,6,기아,삼성,0
2010,6,1,1,삼성,승,0,0,0,0,0,1,0,3,-1,-1,-1,-1,4,10,0,4,기아,삼성,0
2010,6,1,1,LG,승,0,0,0,1,0,2,0,3,0,-1,-1,-1,6,13,0,3,LG,롯데,0
2010,6,1,1,롯데,패,0,0,0,0,0,0,4,1,0,-1,-1,-1,5,7,1,6,LG,롯데,0
2010,6,2,2,키움,승,0,2,0,0,0,4,1,0,0,-1,-1,-1,7,11,1,4,키움,두산,0
2010,6,2,2,두산,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,7,0,3,키움,두산,0
2010,6,2,2,한화,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,4,2,6,한화,SK,0
2010,6,2,2,SK,승,0,0,0,0,0,0,2,0,-1,-1,-1,-1,2,3,0,5,한화,SK,0
2010,6,2,2,기아,승,0,0,0,0,0,1,0,1,0,-1,-1,-1,2,5,0,7,기아,삼성,0
2010,6,2,2,삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,0,2,기아,삼성,0
2010,6,2,2,LG,승,0,0,2,0,2,3,0,0,2,-1,-1,-1,9,13,0,6,LG,롯데,0
2010,6,2,2,롯데,패,1,0,0,0,0,4,0,0,1,-1,-1,-1,6,10,1,6,LG,롯데,0
2010,6,3,3,키움,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,1,1,키움,두산,0
2010,6,3,3,두산,승,5,1,0,0,2,0,0,1,-1,-1,-1,-1,9,14,1,5,키움,두산,0
2010,6,3,3,한화,승,0,0,0,2,0,2,0,0,0,-1,-1,-1,4,10,0,3,한화,SK,0
2010,6,3,3,SK,패,0,0,0,2,0,1,0,0,0,-1,-1,-1,3,7,0,5,한화,SK,0
2010,6,3,3,기아,승,0,0,0,2,0,4,0,0,2,-1,-1,-1,8,11,0,4,기아,삼성,0
2010,6,3,3,삼성,패,0,0,0,2,0,0,1,0,0,-1,-1,-1,3,11,2,3,기아,삼성,0
2010,6,3,3,LG,패,0,0,0,0,0,0,0,1,1,-1,-1,-1,2,7,3,1,LG,롯데,0
2010,6,3,3,롯데,승,4,1,0,0,3,0,0,3,-1,-1,-1,-1,11,16,0,4,LG,롯데,0
2010,6,4,4,SK,승,1,1,1,0,2,0,1,1,0,-1,-1,-1,7,13,0,6,SK,LG,0
2010,6,4,4,LG,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,0,4,SK,LG,0
2010,6,4,4,기아,승,2,0,0,2,3,0,0,0,0,-1,-1,-1,7,9,0,8,기아,키움,0
2010,6,4,4,키움,패,0,0,0,1,0,1,0,0,2,-1,-1,-1,4,11,0,6,기아,키움,0
2010,6,4,4,두산,승,3,1,0,1,2,0,2,0,0,-1,-1,-1,9,13,1,2,두산,한화,0
2010,6,4,4,한화,패,0,1,0,0,0,2,0,2,0,-1,-1,-1,5,10,0,4,두산,한화,0
2010,6,4,4,롯데,승,0,0,0,3,0,2,0,0,0,-1,-1,-1,5,9,0,5,롯데,삼성,0
2010,6,4,4,삼성,패,0,0,3,0,0,0,0,0,0,-1,-1,-1,3,9,2,1,롯데,삼성,0
2010,6,5,5,SK,승,0,0,0,3,0,0,1,0,0,-1,-1,-1,4,10,0,3,SK,LG,0
2010,6,5,5,LG,패,1,0,0,0,0,0,1,0,1,-1,-1,-1,3,7,1,4,SK,LG,0
2010,6,5,5,기아,패,4,0,0,0,0,0,1,0,0,-1,-1,-1,5,8,0,5,기아,키움,0
2010,6,5,5,키움,승,0,3,0,0,2,0,0,1,-1,-1,-1,-1,6,12,0,4,기아,키움,0
2010,6,5,5,두산,패,0,2,3,0,0,0,0,1,0,-1,-1,-1,6,8,2,6,두산,한화,0
2010,6,5,5,한화,승,4,1,1,0,0,4,0,0,-1,-1,-1,-1,10,12,0,5,두산,한화,0
2010,6,5,5,롯데,승,0,1,1,0,4,1,3,0,0,-1,-1,-1,10,15,0,3,롯데,삼성,0
2010,6,5,5,삼성,패,0,0,0,0,0,0,2,0,0,-1,-1,-1,2,7,2,1,롯데,삼성,0
2010,6,6,6,SK,승,0,0,0,0,0,0,0,0,2,0,0,1,3,13,1,6,SK,LG,0
2010,6,6,6,LG,패,0,0,0,1,0,1,0,0,0,0,0,0,2,9,1,6,SK,LG,0
2010,6,6,6,기아,패,2,0,2,0,0,0,0,0,0,0,-1,-1,4,4,1,10,기아,키움,0
2010,6,6,6,키움,승,0,0,0,0,0,0,4,0,0,1,-1,-1,5,11,2,5,기아,키움,0
2010,6,6,6,두산,승,0,0,4,1,1,1,0,0,0,-1,-1,-1,7,13,1,4,두산,한화,0
2010,6,6,6,한화,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,7,1,1,두산,한화,0
2010,6,6,6,롯데,승,1,0,0,0,0,5,0,4,0,-1,-1,-1,10,14,1,4,롯데,삼성,0
2010,6,6,6,삼성,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,5,1,3,롯데,삼성,0
2010,6,8,1,한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,8,1,4,한화,LG,0
2010,6,8,1,LG,승,0,0,0,2,0,0,1,0,-1,-1,-1,-1,3,11,0,2,한화,LG,0
2010,6,8,1,롯데,무,0,0,0,0,0,1,1,0,0,0,0,0,2,9,3,9,롯데,키움,0
2010,6,8,1,키움,무,1,0,0,0,0,0,1,0,0,0,0,0,2,9,0,5,롯데,키움,0
2010,6,8,1,삼성,패,0,0,1,0,1,0,0,0,0,-1,-1,-1,2,5,3,5,삼성,SK,0
2010,6,8,1,SK,승,0,2,0,0,1,0,0,2,-1,-1,-1,-1,5,9,0,3,삼성,SK,0
2010,6,8,1,두산,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,7,0,7,두산,기아,0
2010,6,8,1,기아,승,0,0,0,0,0,1,0,0,1,-1,-1,-1,2,6,0,9,두산,기아,0
2010,6,9,2,한화,승,0,0,0,1,0,0,0,1,2,-1,-1,-1,4,9,2,5,한화,LG,0
2010,6,9,2,LG,패,0,2,0,0,0,0,1,0,0,-1,-1,-1,3,6,0,6,한화,LG,0
2010,6,9,2,롯데,승,1,2,0,0,3,1,1,0,5,-1,-1,-1,13,15,0,7,롯데,키움,0
2010,6,9,2,키움,패,0,0,0,0,2,0,0,1,0,-1,-1,-1,3,10,1,2,롯데,키움,0
2010,6,9,2,삼성,승,0,1,0,2,0,0,1,0,2,-1,-1,-1,6,11,0,8,삼성,SK,0
2010,6,9,2,SK,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,6,3,0,삼성,SK,0
2010,6,9,2,두산,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,3,두산,기아,0
2010,6,9,2,기아,승,0,2,0,0,1,0,4,0,-1,-1,-1,-1,7,11,0,4,두산,기아,0
2010,6,10,3,한화,패,0,0,0,0,0,0,1,2,0,-1,-1,-1,3,2,0,1,한화,LG,0
2010,6,10,3,LG,승,0,0,5,1,0,0,1,0,-1,-1,-1,-1,7,14,0,4,한화,LG,0
2010,6,10,3,롯데,승,4,1,2,0,0,0,2,0,1,-1,-1,-1,10,14,0,1,롯데,키움,0
2010,6,10,3,키움,패,0,0,0,0,3,0,0,0,2,-1,-1,-1,5,10,0,2,롯데,키움,0
2010,6,10,3,삼성,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,2,1,4,삼성,SK,0
2010,6,10,3,SK,승,0,0,0,0,2,0,0,0,-1,-1,-1,-1,2,6,0,2,삼성,SK,0
2010,6,10,3,두산,승,0,1,0,0,0,2,0,0,0,-1,-1,-1,3,5,1,3,두산,기아,0
2010,6,10,3,기아,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,6,0,2,두산,기아,0
2010,6,11,4,SK,승,0,0,3,1,0,0,0,0,0,-1,-1,-1,4,7,1,7,SK,두산,0
2010,6,11,4,두산,패,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,5,1,6,SK,두산,0
2010,6,11,4,키움,승,4,0,1,0,3,0,0,0,1,-1,-1,-1,9,16,1,5,키움,삼성,0
2010,6,11,4,삼성,패,0,1,0,0,0,2,1,0,3,-1,-1,-1,7,10,0,4,키움,삼성,0
2010,6,11,4,LG,승,0,1,0,0,0,2,0,1,2,-1,-1,-1,6,6,0,3,LG,기아,0
2010,6,11,4,기아,패,0,2,0,0,0,0,0,0,1,-1,-1,-1,3,7,1,7,LG,기아,0
2010,6,11,4,한화,패,1,0,0,0,0,1,0,0,0,-1,-1,-1,2,9,0,2,한화,롯데,0
2010,6,11,4,롯데,승,3,1,0,0,0,1,2,0,-1,-1,-1,-1,7,12,0,1,한화,롯데,0
